"ncsLclasCd","ncsLclasCdnm","ncsMclasCd","ncsMclasCdnm","ncsSclasCd","ncsSclasCdnm","ncsSubdCd","ncsSubdCdnm","ncsCompeUnitCd","compeUnitName"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","01","공적개발원조사업 개발전략수립"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","02","공적개발원조사업 사업기획"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","03","공적개발원조사업 PDM수립"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","04","공적개발원조사업 총괄운영관리"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","05","공적개발원조사업 프로젝트 집행"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","06","공적개발원조사업 성과관리"
"01","사업관리","01","사업관리","01","프로젝트관리","01","공적개발원조사업관리","07","공적개발원조사업 평가관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","01","프로젝트 전략기획"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","02","프로젝트 통합관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","03","프로젝트 이해관계자관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","04","프로젝트 범위관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","05","프로젝트 인적자원관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","06","프로젝트 일정관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","07","프로젝트 원가관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","08","프로젝트 리스크관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","09","프로젝트 품질관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","10","프로젝트 조달관리"
"01","사업관리","01","사업관리","01","프로젝트관리","02","프로젝트관리","11","프로젝트 의사소통관리"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","01","산학협력 사업기획"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","10","대학기술이전 기획"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","11","대학기술이전 성과 관리"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","12","대학기술사업화"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","13","산학협력 연구비관리"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","14","산학협력 과제관리"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","15","대학 창업교육 기획"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","16","대학 창업교육 운영"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","17","입주기업 지원관리"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","18","산학협력 지식재산권 관리전략"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","19","산학협력 지식재산권 운영관리"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","20","산학협력 학술연구진흥"
"01","사업관리","01","사업관리","01","프로젝트관리","03","산학협력관리","21","산학협력 회계관리"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","01","해외법인 설립목적 파악"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","02","해외법인 설립내부역량 분석"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","03","해외법인 설립대상국 분석"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","04","해외법인 설립타당성 검토"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","05","해외법인 설립계획 수립"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","06","해외법인 운영계획 수립"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","07","국내 해외법인 설립절차 진행"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","08","현지 해외법인설립 절차 진행"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","09","해외법인설립 위험 관리"
"01","사업관리","01","사업관리","02","해외관리","01","해외법인설립관리","10","해외법인 설립 이해 관계자 관리"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","01","해외취업 정보수집"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","02","해외취업 사업기획"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","03","해외구인처 발굴"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","04","해외취업 구직자 발굴"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","05","해외취업 구직자 컨설팅"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","06","해외취업 구직자 교육 훈련"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","07","해외취업 알선"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","08","해외취업 정착 지원"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","09","해외취업자 모니터링"
"01","사업관리","01","사업관리","02","해외관리","02","해외취업관리","10","해외취업 일반관리"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","01","사업환경 분석"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","02","경영방침 수립"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","03","경영계획 수립"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","04","신규사업 기획"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","05","사업별 투자 관리"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","06","예산 관리"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","07","경영실적 분석"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","08","경영 리스크 관리"
"02","경영·회계·사무","01","기획사무","01","경영기획","01","경영기획","09","이해관계자 관리"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","02","경영평가관련 정보수집"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","04","경영평가방법 설정"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","05","경영평가도구 개발"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","06","경영평가활동 수행"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","07","경영평가 결과 보고서 작성"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","08","경영평가 모니터링"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","09","경영평가 사후관리"
"02","경영·회계·사무","01","기획사무","01","경영기획","02","경영평가","10","경영평가계획 수립"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","03","온라인 PR"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","04","오프라인 PR"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","05","언론 홍보"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","06","조직문화 전파"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","07","사회공헌활동"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","08","위기관리"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","11","PR 환경분석"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","14","PR 환경조사"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","15","PR 전략 수립"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","01","기업홍보","16","PR 활동 평가"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","05","광고 전략 수립"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","06","광고 제작"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","07","광고 집행 관리"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","08","광고 효과 평가"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","09","브랜드 기획"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","10","브랜드 관리"
"02","경영·회계·사무","01","기획사무","02","홍보·광고","02","PR/광고","11","브랜드 평가"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","02","신상품 기획"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","05","신 유통경로 마케팅"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","06","전략적 제휴"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","08","마케팅전략 계획수립"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","09","마케팅시장 환경분석"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","10","STP전략 수립"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","11","STP전략 타당성 분석"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","12","마케팅믹스전략 수립"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","13","마케팅믹스전략 실행계획 수립"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","14","마케팅 성과관리"
"02","경영·회계·사무","01","기획사무","03","마케팅","01","마케팅전략기획","15","마케팅 성과파악"
"02","경영·회계·사무","01","기획사무","03","마케팅","02","고객관리","01","고객관리 계획수립"
"02","경영·회계·사무","01","기획사무","03","마케팅","02","고객관리","06","고객 필요정보 제공"
"02","경영·회계·사무","01","기획사무","03","마케팅","02","고객관리","07","성과평가"
"02","경영·회계·사무","01","기획사무","03","마케팅","02","고객관리","08","비정형 데이터 관리"
"02","경영·회계·사무","01","기획사무","03","마케팅","02","고객관리","09","고객분석과 데이터 관리"
"02","경영·회계·사무","01","기획사무","03","마케팅","02","고객관리","10","고객지원과 고객관리 실행"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","01","통계조사계획"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","02","표본설계"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","03","설문설계"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","04","실사관리"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","05","자료처리"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","08","보고서 작성"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","09","기술통계분석"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","10","회귀분석"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","11","응용 통계분석"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","12","FGI 정성조사"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","13","심층인터뷰 정성조사"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","15","2차자료 분석"
"02","경영·회계·사무","01","기획사무","03","마케팅","03","통계조사","16","비지니스 인텔리전스 지원"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","01","사업계획수립"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","02","행사지원관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","03","부동산관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","04","비품관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","05","차량운영관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","06","용역관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","07","업무지원"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","08","총무문서관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","09","복리후생지원"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","01","총무","10","총무보안관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","01","자산관리 목표수립"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","02","자산관리 계획수립"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","03","자산취득"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","04","업무용 부동산관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","05","업무용 동산관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","06","비업무용 자산관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","07","자산처분"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","08","위탁관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","09","자산위험관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","02","자산관리","10","자산평가보고"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","01","사업계획 수립"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","02","충무계획 수립"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","03","을지연습"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","04","충무훈련"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","05","동원자원관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","06","민방위관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","07","보안관리"
"02","경영·회계·사무","02","총무ㆍ인사","01","총무","03","비상기획","08","위기관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","01","인사기획"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","02","직무관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","03","인력채용"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","04","인력이동관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","05","인사평가"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","06","핵심인재관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","07","교육훈련 운영"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","08","임금관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","09","급여지급"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","10","복리후생 관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","11","조직문화 관리"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","13","인사 아웃소싱"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","14","퇴직업무지원"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","01","인사","15","전직지원"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","01","노사관계 계획"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","02","노사관계 교육훈련"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","03","교섭준비"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","04","단체교섭"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","05","단체협약이행"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","06","노동쟁의 대응"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","07","노사협의회 운영"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","08","위원회 운영"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","09","노사관계 개선"
"02","경영·회계·사무","02","총무ㆍ인사","02","인사·조직","02","노무관리","10","노사관계 평가"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","01","경영진 지원업무"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","02","경영환경 동향 분석"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","03","경영진 일정관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","04","출장관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","05","응대업무"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","06","보고업무"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","07","경영진 문서작성관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","08","회의의전관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","09","비서 사무정보관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","11","경영진 예결산관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","12","비서영어 회화업무"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","01","비서","13","영문서 지원업무"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","01","문서작성"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","02","문서관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","03","자료 관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","06","회의 운영ㆍ지원"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","07","사무행정 업무관리"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","08","사무환경조성"
"02","경영·회계·사무","02","총무ㆍ인사","03","일반사무","02","사무행정","09","사무자동화 프로그램 활용"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","01","예산 편성지침 수립"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","02","부문예산 수립"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","03","연간종합예산수립"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","04","추정재무제표 작성"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","05","확정 예산 운영"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","06","예산실적관리"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","01","예산","07","예산위험관리"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","01","자금계획 수립"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","02","자금조달 준비"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","03","자금조달"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","04","자금운용"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","05","자금정보제공"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","06","재무위험관리"
"02","경영·회계·사무","03","재무ㆍ회계","01","재무","02","자금","07","성과 분석"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","01","전표관리"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","02","자금관리"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","03","원가계산"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","04","결산처리"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","05","회계정보시스템 운용"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","06","재무비율분석"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","07","회계감사"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","08","사업결합회계"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","09","비영리회계"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","10","원가관리"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","01","회계·감사","11","재무제표작성"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","01","전표처리"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","02","결산관리"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","03","세무정보시스템 운용"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","04","원천징수"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","05","부가가치세 신고"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","06","종합소득세 신고"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","08","지방세신고"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","09","기타세무 신고"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","10","세무조사 대응"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","11","조세불복청구"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","12","절세방안 수립"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","13","법인세신고 준비"
"02","경영·회계·사무","03","재무ㆍ회계","02","회계","02","세무","14","법인세신고"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","01","구매 전략 수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","02","신규 구매 협력사 발굴"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","03","구매 협력사 육성"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","04","발주관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","05","구매품 품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","06","개발구매"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","07","구매 원가 관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","08","구매 원가 절감 실행"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","09","구매 계약"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","01","구매조달","10","구매 성과관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","01","자재관리전략수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","02","자재조달계획수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","03","자재입고관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","04","자재보관창고관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","05","재고관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","06","자재출고관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","02","자재관리","07","사내물류관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","01","생산계획수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","02","공정설계"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","03","공정편성"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","04","작업계획수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","05","표준작업관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","06","공정품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","07","설비일상관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","08","설비보전관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","09","공정지표관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","10","공정개선"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","03","공정관리","11","설비자산관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","01","공급망진단분석"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","02","공급망전략수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","03","공급망수요계획"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","04","공급망공급계획"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","05","공급망생산운영"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","06","공급망조달운영"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","07","공급망재고운영"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","08","공급망운송관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","01","생산관리","04","SCM","09","공급망성과관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","01","품질전략수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","02","품질정보관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","03","서비스 품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","04","사내표준화"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","05","품질코스트관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","06","설계품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","07","공정품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","08","품질검사관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","09","협력사품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","10","품질보증체계확립"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","11","신뢰성관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","12","안전품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","13","품질경영혁신활동"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","14","지속적개선활동"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","15","현장품질관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","02","품질관리","01","QM/QC관리","16","품질경영시스템인증관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","01","물류운영계획 수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","02","물류거점 운영계획"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","03","보관하역관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","04","육상운송관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","05","해상운송관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","06","항공운송관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","07","복합운송관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","08","특송화물관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","09","물류효율성과 관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","10","물류정보시스템 활용"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","01","물류관리","11","물류고객관리"
